"comparison","gene_id"
"4dpa_vs_1dpa","ENSDARG00000009014"
"4dpa_vs_1dpa","ENSDARG00000009194"
"4dpa_vs_1dpa","ENSDARG00000009196"
"4dpa_vs_1dpa","ENSDARG00000009214"
"4dpa_vs_1dpa","ENSDARG00000009402"
"4dpa_vs_1dpa","ENSDARG00000009505"
"4dpa_vs_1dpa","ENSDARG00000009640"
"4dpa_vs_1dpa","ENSDARG00000009899"
"4dpa_vs_1dpa","ENSDARG00000010132"
"4dpa_vs_1dpa","ENSDARG00000010146"
"4dpa_vs_1dpa","ENSDARG00000010154"
"4dpa_vs_1dpa","ENSDARG00000010246"
"4dpa_vs_1dpa","ENSDARG00000010408"
"4dpa_vs_1dpa","ENSDARG00000010482"
"4dpa_vs_1dpa","ENSDARG00000010572"
"4dpa_vs_1dpa","ENSDARG00000010717"
"4dpa_vs_1dpa","ENSDARG00000010758"
"4dpa_vs_1dpa","ENSDARG00000010770"
"4dpa_vs_1dpa","ENSDARG00000010925"
"4dpa_vs_1dpa","ENSDARG00000011027"
"4dpa_vs_1dpa","ENSDARG00000011141"
"4dpa_vs_1dpa","ENSDARG00000011146"
"4dpa_vs_1dpa","ENSDARG00000011170"
"4dpa_vs_1dpa","ENSDARG00000011201"
"4dpa_vs_1dpa","ENSDARG00000011246"
"4dpa_vs_1dpa","ENSDARG00000011370"
"4dpa_vs_1dpa","ENSDARG00000011405"
"4dpa_vs_1dpa","ENSDARG00000011407"
"4dpa_vs_1dpa","ENSDARG00000011449"
"4dpa_vs_1dpa","ENSDARG00000011648"
"4dpa_vs_1dpa","ENSDARG00000011770"
"4dpa_vs_1dpa","ENSDARG00000011797"
"4dpa_vs_1dpa","ENSDARG00000011841"
"4dpa_vs_1dpa","ENSDARG00000011876"
"4dpa_vs_1dpa","ENSDARG00000012060"
"4dpa_vs_1dpa","ENSDARG00000012066"
"4dpa_vs_1dpa","ENSDARG00000012113"
"4dpa_vs_1dpa","ENSDARG00000012274"
"4dpa_vs_1dpa","ENSDARG00000012405"
"4dpa_vs_1dpa","ENSDARG00000012422"
"4dpa_vs_1dpa","ENSDARG00000012449"
"4dpa_vs_1dpa","ENSDARG00000012450"
"4dpa_vs_1dpa","ENSDARG00000012499"
"4dpa_vs_1dpa","ENSDARG00000012563"
"4dpa_vs_1dpa","ENSDARG00000012671"
"4dpa_vs_1dpa","ENSDARG00000012747"
"4dpa_vs_1dpa","ENSDARG00000012820"
"4dpa_vs_1dpa","ENSDARG00000012982"
"4dpa_vs_1dpa","ENSDARG00000013044"
"4dpa_vs_1dpa","ENSDARG00000013072"
"4dpa_vs_1dpa","ENSDARG00000013075"
"4dpa_vs_1dpa","ENSDARG00000013250"
"4dpa_vs_1dpa","ENSDARG00000013333"
"4dpa_vs_1dpa","ENSDARG00000013343"
"4dpa_vs_1dpa","ENSDARG00000013460"
"4dpa_vs_1dpa","ENSDARG00000013526"
"4dpa_vs_1dpa","ENSDARG00000013607"
"4dpa_vs_1dpa","ENSDARG00000013711"
"4dpa_vs_1dpa","ENSDARG00000013841"
"4dpa_vs_1dpa","ENSDARG00000013938"
"4dpa_vs_1dpa","ENSDARG00000013966"
"4dpa_vs_1dpa","ENSDARG00000014024"
"4dpa_vs_1dpa","ENSDARG00000014091"
"4dpa_vs_1dpa","ENSDARG00000014248"
"4dpa_vs_1dpa","ENSDARG00000014313"
"4dpa_vs_1dpa","ENSDARG00000014329"
"4dpa_vs_1dpa","ENSDARG00000014499"
"4dpa_vs_1dpa","ENSDARG00000014571"
"4dpa_vs_1dpa","ENSDARG00000014623"
"4dpa_vs_1dpa","ENSDARG00000014670"
"4dpa_vs_1dpa","ENSDARG00000014673"
"4dpa_vs_1dpa","ENSDARG00000014867"
"4dpa_vs_1dpa","ENSDARG00000015016"
"4dpa_vs_1dpa","ENSDARG00000015053"
"4dpa_vs_1dpa","ENSDARG00000015065"
"4dpa_vs_1dpa","ENSDARG00000015156"
"4dpa_vs_1dpa","ENSDARG00000015201"
"4dpa_vs_1dpa","ENSDARG00000015263"
"4dpa_vs_1dpa","ENSDARG00000015325"
"4dpa_vs_1dpa","ENSDARG00000015355"
"4dpa_vs_1dpa","ENSDARG00000015546"
"4dpa_vs_1dpa","ENSDARG00000015551"
"4dpa_vs_1dpa","ENSDARG00000015554"
"4dpa_vs_1dpa","ENSDARG00000015674"
"4dpa_vs_1dpa","ENSDARG00000015731"
"4dpa_vs_1dpa","ENSDARG00000015793"
"4dpa_vs_1dpa","ENSDARG00000015835"
"4dpa_vs_1dpa","ENSDARG00000015890"
"4dpa_vs_1dpa","ENSDARG00000015930"
"4dpa_vs_1dpa","ENSDARG00000015947"
"4dpa_vs_1dpa","ENSDARG00000016085"
"4dpa_vs_1dpa","ENSDARG00000016239"
"4dpa_vs_1dpa","ENSDARG00000016253"
"4dpa_vs_1dpa","ENSDARG00000016404"
"4dpa_vs_1dpa","ENSDARG00000016429"
"4dpa_vs_1dpa","ENSDARG00000016484"
"4dpa_vs_1dpa","ENSDARG00000016516"
"4dpa_vs_1dpa","ENSDARG00000016548"
"4dpa_vs_1dpa","ENSDARG00000016691"
"4dpa_vs_1dpa","ENSDARG00000016718"
"4dpa_vs_1dpa","ENSDARG00000016724"
"4dpa_vs_1dpa","ENSDARG00000016745"
"4dpa_vs_1dpa","ENSDARG00000016788"
"4dpa_vs_1dpa","ENSDARG00000016936"
"4dpa_vs_1dpa","ENSDARG00000017036"
"4dpa_vs_1dpa","ENSDARG00000017093"
"4dpa_vs_1dpa","ENSDARG00000017121"
"4dpa_vs_1dpa","ENSDARG00000017229"
"4dpa_vs_1dpa","ENSDARG00000017235"
"4dpa_vs_1dpa","ENSDARG00000017272"
"4dpa_vs_1dpa","ENSDARG00000017299"
"4dpa_vs_1dpa","ENSDARG00000017354"
"4dpa_vs_1dpa","ENSDARG00000017369"
"4dpa_vs_1dpa","ENSDARG00000017624"
"4dpa_vs_1dpa","ENSDARG00000017658"
"4dpa_vs_1dpa","ENSDARG00000017676"
"4dpa_vs_1dpa","ENSDARG00000017728"
"4dpa_vs_1dpa","ENSDARG00000017884"
"4dpa_vs_1dpa","ENSDARG00000017910"
"4dpa_vs_1dpa","ENSDARG00000018069"
"4dpa_vs_1dpa","ENSDARG00000018149"
"4dpa_vs_1dpa","ENSDARG00000018283"
"4dpa_vs_1dpa","ENSDARG00000018334"
"4dpa_vs_1dpa","ENSDARG00000018393"
"4dpa_vs_1dpa","ENSDARG00000018404"
"4dpa_vs_1dpa","ENSDARG00000018693"
"4dpa_vs_1dpa","ENSDARG00000018726"
"4dpa_vs_1dpa","ENSDARG00000018750"
"4dpa_vs_1dpa","ENSDARG00000018890"
"4dpa_vs_1dpa","ENSDARG00000019302"
"4dpa_vs_1dpa","ENSDARG00000019307"
"4dpa_vs_1dpa","ENSDARG00000019341"
"4dpa_vs_1dpa","ENSDARG00000019367"
"4dpa_vs_1dpa","ENSDARG00000019398"
"4dpa_vs_1dpa","ENSDARG00000019516"
"4dpa_vs_1dpa","ENSDARG00000019601"
"4dpa_vs_1dpa","ENSDARG00000019646"
"4dpa_vs_1dpa","ENSDARG00000019791"
"4dpa_vs_1dpa","ENSDARG00000019815"
"4dpa_vs_1dpa","ENSDARG00000019941"
"4dpa_vs_1dpa","ENSDARG00000019949"
"4dpa_vs_1dpa","ENSDARG00000020007"
"4dpa_vs_1dpa","ENSDARG00000020015"
"4dpa_vs_1dpa","ENSDARG00000020053"
"4dpa_vs_1dpa","ENSDARG00000020072"
"4dpa_vs_1dpa","ENSDARG00000020136"
"4dpa_vs_1dpa","ENSDARG00000020197"
"4dpa_vs_1dpa","ENSDARG00000020232"
"4dpa_vs_1dpa","ENSDARG00000020239"
"4dpa_vs_1dpa","ENSDARG00000020417"
"4dpa_vs_1dpa","ENSDARG00000020448"
"4dpa_vs_1dpa","ENSDARG00000020454"
"4dpa_vs_1dpa","ENSDARG00000020623"
"4dpa_vs_1dpa","ENSDARG00000020679"
"4dpa_vs_1dpa","ENSDARG00000020785"
"4dpa_vs_1dpa","ENSDARG00000020811"
"4dpa_vs_1dpa","ENSDARG00000020841"
"4dpa_vs_1dpa","ENSDARG00000020884"
"4dpa_vs_1dpa","ENSDARG00000021137"
"4dpa_vs_1dpa","ENSDARG00000021582"
"4dpa_vs_1dpa","ENSDARG00000021735"
"4dpa_vs_1dpa","ENSDARG00000021789"
"4dpa_vs_1dpa","ENSDARG00000021838"
"4dpa_vs_1dpa","ENSDARG00000022303"
"4dpa_vs_1dpa","ENSDARG00000022340"
"4dpa_vs_1dpa","ENSDARG00000022437"
"4dpa_vs_1dpa","ENSDARG00000022615"
"4dpa_vs_1dpa","ENSDARG00000023290"
"4dpa_vs_1dpa","ENSDARG00000023299"
"4dpa_vs_1dpa","ENSDARG00000023323"
"4dpa_vs_1dpa","ENSDARG00000023526"
"4dpa_vs_1dpa","ENSDARG00000023532"
"4dpa_vs_1dpa","ENSDARG00000023542"
"4dpa_vs_1dpa","ENSDARG00000023672"
"4dpa_vs_1dpa","ENSDARG00000023694"
"4dpa_vs_1dpa","ENSDARG00000023852"
"4dpa_vs_1dpa","ENSDARG00000023958"
"4dpa_vs_1dpa","ENSDARG00000023963"
"4dpa_vs_1dpa","ENSDARG00000024189"
"4dpa_vs_1dpa","ENSDARG00000024416"
"4dpa_vs_1dpa","ENSDARG00000024540"
"4dpa_vs_1dpa","ENSDARG00000024829"
"4dpa_vs_1dpa","ENSDARG00000024847"
"4dpa_vs_1dpa","ENSDARG00000025089"
"4dpa_vs_1dpa","ENSDARG00000025147"
"4dpa_vs_1dpa","ENSDARG00000025254"
"4dpa_vs_1dpa","ENSDARG00000025320"
"4dpa_vs_1dpa","ENSDARG00000025332"
"4dpa_vs_1dpa","ENSDARG00000025346"
"4dpa_vs_1dpa","ENSDARG00000025465"
"4dpa_vs_1dpa","ENSDARG00000025672"
"4dpa_vs_1dpa","ENSDARG00000025754"
"4dpa_vs_1dpa","ENSDARG00000025757"
"4dpa_vs_1dpa","ENSDARG00000025920"
"4dpa_vs_1dpa","ENSDARG00000026165"
"4dpa_vs_1dpa","ENSDARG00000026166"
"4dpa_vs_1dpa","ENSDARG00000026183"
"4dpa_vs_1dpa","ENSDARG00000026325"
"4dpa_vs_1dpa","ENSDARG00000026348"
"4dpa_vs_1dpa","ENSDARG00000026611"
"4dpa_vs_1dpa","ENSDARG00000026726"
"4dpa_vs_1dpa","ENSDARG00000026759"
"4dpa_vs_1dpa","ENSDARG00000027017"
"4dpa_vs_1dpa","ENSDARG00000027065"
"4dpa_vs_1dpa","ENSDARG00000027099"
"4dpa_vs_1dpa","ENSDARG00000027182"
"4dpa_vs_1dpa","ENSDARG00000027310"
"4dpa_vs_1dpa","ENSDARG00000027582"
"4dpa_vs_1dpa","ENSDARG00000027899"
"4dpa_vs_1dpa","ENSDARG00000028071"
"4dpa_vs_1dpa","ENSDARG00000028198"
"4dpa_vs_1dpa","ENSDARG00000028228"
"4dpa_vs_1dpa","ENSDARG00000028676"
"4dpa_vs_1dpa","ENSDARG00000028889"
"4dpa_vs_1dpa","ENSDARG00000028943"
"4dpa_vs_1dpa","ENSDARG00000029003"
"4dpa_vs_1dpa","ENSDARG00000029064"
"4dpa_vs_1dpa","ENSDARG00000029124"
"4dpa_vs_1dpa","ENSDARG00000029510"
"4dpa_vs_1dpa","ENSDARG00000029663"
"4dpa_vs_1dpa","ENSDARG00000029722"
"4dpa_vs_1dpa","ENSDARG00000029936"
"4dpa_vs_1dpa","ENSDARG00000030053"
"4dpa_vs_1dpa","ENSDARG00000030116"
"4dpa_vs_1dpa","ENSDARG00000030139"
"4dpa_vs_1dpa","ENSDARG00000030177"
"4dpa_vs_1dpa","ENSDARG00000030289"
"4dpa_vs_1dpa","ENSDARG00000030560"
"4dpa_vs_1dpa","ENSDARG00000030608"
"4dpa_vs_1dpa","ENSDARG00000030632"
"4dpa_vs_1dpa","ENSDARG00000030700"
"4dpa_vs_1dpa","ENSDARG00000030881"
"4dpa_vs_1dpa","ENSDARG00000030967"
"4dpa_vs_1dpa","ENSDARG00000031202"
"4dpa_vs_1dpa","ENSDARG00000031246"
"4dpa_vs_1dpa","ENSDARG00000031422"
"4dpa_vs_1dpa","ENSDARG00000031435"
"4dpa_vs_1dpa","ENSDARG00000031678"
"4dpa_vs_1dpa","ENSDARG00000031737"
"4dpa_vs_1dpa","ENSDARG00000031795"
"4dpa_vs_1dpa","ENSDARG00000032296"
"4dpa_vs_1dpa","ENSDARG00000032369"
"4dpa_vs_1dpa","ENSDARG00000032435"
"4dpa_vs_1dpa","ENSDARG00000032575"
"4dpa_vs_1dpa","ENSDARG00000032849"
"4dpa_vs_1dpa","ENSDARG00000032856"
"4dpa_vs_1dpa","ENSDARG00000032866"
"4dpa_vs_1dpa","ENSDARG00000032990"
"4dpa_vs_1dpa","ENSDARG00000033175"
"4dpa_vs_1dpa","ENSDARG00000033307"
"4dpa_vs_1dpa","ENSDARG00000033327"
"4dpa_vs_1dpa","ENSDARG00000033450"
"4dpa_vs_1dpa","ENSDARG00000033466"
"4dpa_vs_1dpa","ENSDARG00000033655"
"4dpa_vs_1dpa","ENSDARG00000033840"
"4dpa_vs_1dpa","ENSDARG00000033889"
"4dpa_vs_1dpa","ENSDARG00000033973"
"4dpa_vs_1dpa","ENSDARG00000034473"
"4dpa_vs_1dpa","ENSDARG00000034643"
"4dpa_vs_1dpa","ENSDARG00000034650"
"4dpa_vs_1dpa","ENSDARG00000034801"
"4dpa_vs_1dpa","ENSDARG00000035043"
"4dpa_vs_1dpa","ENSDARG00000035129"
"4dpa_vs_1dpa","ENSDARG00000035146"
"4dpa_vs_1dpa","ENSDARG00000035167"
"4dpa_vs_1dpa","ENSDARG00000035282"
"4dpa_vs_1dpa","ENSDARG00000035326"
"4dpa_vs_1dpa","ENSDARG00000035427"
"4dpa_vs_1dpa","ENSDARG00000035514"
"4dpa_vs_1dpa","ENSDARG00000035573"
"4dpa_vs_1dpa","ENSDARG00000035678"
"4dpa_vs_1dpa","ENSDARG00000035679"
"4dpa_vs_1dpa","ENSDARG00000035682"
"4dpa_vs_1dpa","ENSDARG00000035699"
"4dpa_vs_1dpa","ENSDARG00000035809"
"4dpa_vs_1dpa","ENSDARG00000035858"
"4dpa_vs_1dpa","ENSDARG00000035909"
"4dpa_vs_1dpa","ENSDARG00000035913"
"4dpa_vs_1dpa","ENSDARG00000035990"
"4dpa_vs_1dpa","ENSDARG00000036036"
"4dpa_vs_1dpa","ENSDARG00000036070"
"4dpa_vs_1dpa","ENSDARG00000036082"
"4dpa_vs_1dpa","ENSDARG00000036279"
"4dpa_vs_1dpa","ENSDARG00000036316"
"4dpa_vs_1dpa","ENSDARG00000036329"
"4dpa_vs_1dpa","ENSDARG00000036428"
"4dpa_vs_1dpa","ENSDARG00000036558"
"4dpa_vs_1dpa","ENSDARG00000036684"
"4dpa_vs_1dpa","ENSDARG00000036687"
"4dpa_vs_1dpa","ENSDARG00000036863"
"4dpa_vs_1dpa","ENSDARG00000036930"
"4dpa_vs_1dpa","ENSDARG00000036995"
"4dpa_vs_1dpa","ENSDARG00000037009"
"4dpa_vs_1dpa","ENSDARG00000037038"
"4dpa_vs_1dpa","ENSDARG00000037145"
"4dpa_vs_1dpa","ENSDARG00000037188"
"4dpa_vs_1dpa","ENSDARG00000037259"
"4dpa_vs_1dpa","ENSDARG00000037261"
"4dpa_vs_1dpa","ENSDARG00000037363"
"4dpa_vs_1dpa","ENSDARG00000037432"
"4dpa_vs_1dpa","ENSDARG00000037570"
"4dpa_vs_1dpa","ENSDARG00000037867"
"4dpa_vs_1dpa","ENSDARG00000037962"
"4dpa_vs_1dpa","ENSDARG00000038025"
"4dpa_vs_1dpa","ENSDARG00000038159"
"4dpa_vs_1dpa","ENSDARG00000038442"
"4dpa_vs_1dpa","ENSDARG00000038446"
"4dpa_vs_1dpa","ENSDARG00000038456"
"4dpa_vs_1dpa","ENSDARG00000038505"
"4dpa_vs_1dpa","ENSDARG00000038576"
"4dpa_vs_1dpa","ENSDARG00000038577"
"4dpa_vs_1dpa","ENSDARG00000038635"
"4dpa_vs_1dpa","ENSDARG00000038672"
"4dpa_vs_1dpa","ENSDARG00000038729"
"4dpa_vs_1dpa","ENSDARG00000038768"
"4dpa_vs_1dpa","ENSDARG00000038822"
"4dpa_vs_1dpa","ENSDARG00000038941"
"4dpa_vs_1dpa","ENSDARG00000039034"
"4dpa_vs_1dpa","ENSDARG00000039133"
"4dpa_vs_1dpa","ENSDARG00000039273"
"4dpa_vs_1dpa","ENSDARG00000039338"
"4dpa_vs_1dpa","ENSDARG00000039350"
"4dpa_vs_1dpa","ENSDARG00000039363"
"4dpa_vs_1dpa","ENSDARG00000039400"
"4dpa_vs_1dpa","ENSDARG00000039436"
"4dpa_vs_1dpa","ENSDARG00000039543"
"4dpa_vs_1dpa","ENSDARG00000039677"
"4dpa_vs_1dpa","ENSDARG00000039863"
"4dpa_vs_1dpa","ENSDARG00000039887"
"4dpa_vs_1dpa","ENSDARG00000039958"
"4dpa_vs_1dpa","ENSDARG00000040009"
"4dpa_vs_1dpa","ENSDARG00000040100"
"4dpa_vs_1dpa","ENSDARG00000040284"
"4dpa_vs_1dpa","ENSDARG00000040440"
"4dpa_vs_1dpa","ENSDARG00000040822"
"4dpa_vs_1dpa","ENSDARG00000040890"
"4dpa_vs_1dpa","ENSDARG00000040920"
"4dpa_vs_1dpa","ENSDARG00000040944"
"4dpa_vs_1dpa","ENSDARG00000041232"
"4dpa_vs_1dpa","ENSDARG00000041530"
"4dpa_vs_1dpa","ENSDARG00000041799"
"4dpa_vs_1dpa","ENSDARG00000041982"
"4dpa_vs_1dpa","ENSDARG00000042252"
"4dpa_vs_1dpa","ENSDARG00000042539"
"4dpa_vs_1dpa","ENSDARG00000042566"
"4dpa_vs_1dpa","ENSDARG00000042658"
"4dpa_vs_1dpa","ENSDARG00000042725"
"4dpa_vs_1dpa","ENSDARG00000042799"
"4dpa_vs_1dpa","ENSDARG00000042816"
"4dpa_vs_1dpa","ENSDARG00000042823"
"4dpa_vs_1dpa","ENSDARG00000042851"
"4dpa_vs_1dpa","ENSDARG00000042864"
"4dpa_vs_1dpa","ENSDARG00000042876"
"4dpa_vs_1dpa","ENSDARG00000042927"
"4dpa_vs_1dpa","ENSDARG00000042983"
"4dpa_vs_1dpa","ENSDARG00000043177"
"4dpa_vs_1dpa","ENSDARG00000043210"
"4dpa_vs_1dpa","ENSDARG00000043304"
"4dpa_vs_1dpa","ENSDARG00000043442"
"4dpa_vs_1dpa","ENSDARG00000043467"
"4dpa_vs_1dpa","ENSDARG00000043511"
"4dpa_vs_1dpa","ENSDARG00000043553"
"4dpa_vs_1dpa","ENSDARG00000043554"
"4dpa_vs_1dpa","ENSDARG00000043587"
"4dpa_vs_1dpa","ENSDARG00000043666"
"4dpa_vs_1dpa","ENSDARG00000043798"
"4dpa_vs_1dpa","ENSDARG00000043821"
"4dpa_vs_1dpa","ENSDARG00000043857"
"4dpa_vs_1dpa","ENSDARG00000043960"
"4dpa_vs_1dpa","ENSDARG00000044074"
"4dpa_vs_1dpa","ENSDARG00000044125"
"4dpa_vs_1dpa","ENSDARG00000044132"
"4dpa_vs_1dpa","ENSDARG00000044194"
"4dpa_vs_1dpa","ENSDARG00000044417"
"4dpa_vs_1dpa","ENSDARG00000044441"
"4dpa_vs_1dpa","ENSDARG00000044488"
"4dpa_vs_1dpa","ENSDARG00000044540"
"4dpa_vs_1dpa","ENSDARG00000044551"
"4dpa_vs_1dpa","ENSDARG00000044562"
"4dpa_vs_1dpa","ENSDARG00000044565"
"4dpa_vs_1dpa","ENSDARG00000044692"
"4dpa_vs_1dpa","ENSDARG00000044894"
"4dpa_vs_1dpa","ENSDARG00000044925"
"4dpa_vs_1dpa","ENSDARG00000044975"
"4dpa_vs_1dpa","ENSDARG00000044976"
"4dpa_vs_1dpa","ENSDARG00000045003"
"4dpa_vs_1dpa","ENSDARG00000045146"
"4dpa_vs_1dpa","ENSDARG00000045180"
"4dpa_vs_1dpa","ENSDARG00000045248"
"4dpa_vs_1dpa","ENSDARG00000045277"
"4dpa_vs_1dpa","ENSDARG00000045351"
"4dpa_vs_1dpa","ENSDARG00000045364"
"4dpa_vs_1dpa","ENSDARG00000045367"
"4dpa_vs_1dpa","ENSDARG00000045372"
"4dpa_vs_1dpa","ENSDARG00000045399"
"4dpa_vs_1dpa","ENSDARG00000045408"
"4dpa_vs_1dpa","ENSDARG00000045490"
"4dpa_vs_1dpa","ENSDARG00000045514"
"4dpa_vs_1dpa","ENSDARG00000045527"
"4dpa_vs_1dpa","ENSDARG00000045548"
"4dpa_vs_1dpa","ENSDARG00000045620"
"4dpa_vs_1dpa","ENSDARG00000045628"
"4dpa_vs_1dpa","ENSDARG00000045636"
"4dpa_vs_1dpa","ENSDARG00000045874"
"4dpa_vs_1dpa","ENSDARG00000045928"
"4dpa_vs_1dpa","ENSDARG00000045946"
"4dpa_vs_1dpa","ENSDARG00000045958"
"4dpa_vs_1dpa","ENSDARG00000045999"
"4dpa_vs_1dpa","ENSDARG00000046098"
"4dpa_vs_1dpa","ENSDARG00000051816"
"4dpa_vs_1dpa","ENSDARG00000051823"
"4dpa_vs_1dpa","ENSDARG00000051896"
"4dpa_vs_1dpa","ENSDARG00000051902"
"4dpa_vs_1dpa","ENSDARG00000051962"
"4dpa_vs_1dpa","ENSDARG00000052061"
"4dpa_vs_1dpa","ENSDARG00000052063"
"4dpa_vs_1dpa","ENSDARG00000052131"
"4dpa_vs_1dpa","ENSDARG00000052150"
"4dpa_vs_1dpa","ENSDARG00000052377"
"4dpa_vs_1dpa","ENSDARG00000052468"
"4dpa_vs_1dpa","ENSDARG00000052520"
"4dpa_vs_1dpa","ENSDARG00000052633"
"4dpa_vs_1dpa","ENSDARG00000052705"
"4dpa_vs_1dpa","ENSDARG00000052712"
"4dpa_vs_1dpa","ENSDARG00000052840"
"4dpa_vs_1dpa","ENSDARG00000053047"
"4dpa_vs_1dpa","ENSDARG00000053186"
"4dpa_vs_1dpa","ENSDARG00000053217"
"4dpa_vs_1dpa","ENSDARG00000053395"
"4dpa_vs_1dpa","ENSDARG00000053481"
"4dpa_vs_1dpa","ENSDARG00000053498"
"4dpa_vs_1dpa","ENSDARG00000053509"
"4dpa_vs_1dpa","ENSDARG00000053563"
"4dpa_vs_1dpa","ENSDARG00000053912"
"4dpa_vs_1dpa","ENSDARG00000053953"
"4dpa_vs_1dpa","ENSDARG00000053979"
"4dpa_vs_1dpa","ENSDARG00000054137"
"4dpa_vs_1dpa","ENSDARG00000054164"
"4dpa_vs_1dpa","ENSDARG00000054334"
"4dpa_vs_1dpa","ENSDARG00000054433"
"4dpa_vs_1dpa","ENSDARG00000054540"
"4dpa_vs_1dpa","ENSDARG00000054619"
"4dpa_vs_1dpa","ENSDARG00000054632"
"4dpa_vs_1dpa","ENSDARG00000054696"
"4dpa_vs_1dpa","ENSDARG00000054753"
"4dpa_vs_1dpa","ENSDARG00000054777"
"4dpa_vs_1dpa","ENSDARG00000054864"
"4dpa_vs_1dpa","ENSDARG00000054907"
"4dpa_vs_1dpa","ENSDARG00000054941"
"4dpa_vs_1dpa","ENSDARG00000054980"
"4dpa_vs_1dpa","ENSDARG00000055026"
"4dpa_vs_1dpa","ENSDARG00000055136"
"4dpa_vs_1dpa","ENSDARG00000055175"
"4dpa_vs_1dpa","ENSDARG00000055271"
"4dpa_vs_1dpa","ENSDARG00000055305"
"4dpa_vs_1dpa","ENSDARG00000055360"
"4dpa_vs_1dpa","ENSDARG00000055365"
"4dpa_vs_1dpa","ENSDARG00000055395"
"4dpa_vs_1dpa","ENSDARG00000055439"
"4dpa_vs_1dpa","ENSDARG00000055477"
"4dpa_vs_1dpa","ENSDARG00000055543"
"4dpa_vs_1dpa","ENSDARG00000055705"
"4dpa_vs_1dpa","ENSDARG00000055708"
"4dpa_vs_1dpa","ENSDARG00000055876"
"4dpa_vs_1dpa","ENSDARG00000056087"
"4dpa_vs_1dpa","ENSDARG00000056167"
"4dpa_vs_1dpa","ENSDARG00000056525"
"4dpa_vs_1dpa","ENSDARG00000056587"
"4dpa_vs_1dpa","ENSDARG00000056630"
"4dpa_vs_1dpa","ENSDARG00000056691"
"4dpa_vs_1dpa","ENSDARG00000056740"
"4dpa_vs_1dpa","ENSDARG00000056795"
"4dpa_vs_1dpa","ENSDARG00000056803"
"4dpa_vs_1dpa","ENSDARG00000056913"
"4dpa_vs_1dpa","ENSDARG00000056924"
"4dpa_vs_1dpa","ENSDARG00000056929"
"4dpa_vs_1dpa","ENSDARG00000056979"
"4dpa_vs_1dpa","ENSDARG00000056986"
"4dpa_vs_1dpa","ENSDARG00000057011"
"4dpa_vs_1dpa","ENSDARG00000057060"
"4dpa_vs_1dpa","ENSDARG00000057089"
"4dpa_vs_1dpa","ENSDARG00000057105"
"4dpa_vs_1dpa","ENSDARG00000057245"
"4dpa_vs_1dpa","ENSDARG00000057644"
"4dpa_vs_1dpa","ENSDARG00000057854"
"4dpa_vs_1dpa","ENSDARG00000057890"
"4dpa_vs_1dpa","ENSDARG00000057912"
"4dpa_vs_1dpa","ENSDARG00000057929"
"4dpa_vs_1dpa","ENSDARG00000058327"
"4dpa_vs_1dpa","ENSDARG00000058354"
"4dpa_vs_1dpa","ENSDARG00000058369"
"4dpa_vs_1dpa","ENSDARG00000058451"
"4dpa_vs_1dpa","ENSDARG00000058454"
"4dpa_vs_1dpa","ENSDARG00000058463"
"4dpa_vs_1dpa","ENSDARG00000058543"
"4dpa_vs_1dpa","ENSDARG00000058556"
"4dpa_vs_1dpa","ENSDARG00000058598"
"4dpa_vs_1dpa","ENSDARG00000058821"
"4dpa_vs_1dpa","ENSDARG00000059075"
"4dpa_vs_1dpa","ENSDARG00000059128"
"4dpa_vs_1dpa","ENSDARG00000059139"
"4dpa_vs_1dpa","ENSDARG00000059177"
"4dpa_vs_1dpa","ENSDARG00000059304"
"4dpa_vs_1dpa","ENSDARG00000059333"
"4dpa_vs_1dpa","ENSDARG00000059357"
"4dpa_vs_1dpa","ENSDARG00000059367"
"4dpa_vs_1dpa","ENSDARG00000059369"
"4dpa_vs_1dpa","ENSDARG00000059634"
"4dpa_vs_1dpa","ENSDARG00000059672"
"4dpa_vs_1dpa","ENSDARG00000059693"
"4dpa_vs_1dpa","ENSDARG00000059725"
"4dpa_vs_1dpa","ENSDARG00000059738"
"4dpa_vs_1dpa","ENSDARG00000059746"
"4dpa_vs_1dpa","ENSDARG00000059906"
"4dpa_vs_1dpa","ENSDARG00000059908"
"4dpa_vs_1dpa","ENSDARG00000060127"
"4dpa_vs_1dpa","ENSDARG00000060199"
"4dpa_vs_1dpa","ENSDARG00000060349"
"4dpa_vs_1dpa","ENSDARG00000060434"
"4dpa_vs_1dpa","ENSDARG00000060498"
"4dpa_vs_1dpa","ENSDARG00000060753"
"4dpa_vs_1dpa","ENSDARG00000060808"
"4dpa_vs_1dpa","ENSDARG00000061093"
"4dpa_vs_1dpa","ENSDARG00000061201"
"4dpa_vs_1dpa","ENSDARG00000061226"
"4dpa_vs_1dpa","ENSDARG00000061228"
"4dpa_vs_1dpa","ENSDARG00000061233"
"4dpa_vs_1dpa","ENSDARG00000061235"
"4dpa_vs_1dpa","ENSDARG00000061260"
"4dpa_vs_1dpa","ENSDARG00000061328"
"4dpa_vs_1dpa","ENSDARG00000061397"
"4dpa_vs_1dpa","ENSDARG00000061436"
"4dpa_vs_1dpa","ENSDARG00000061471"
"4dpa_vs_1dpa","ENSDARG00000061758"
"4dpa_vs_1dpa","ENSDARG00000061796"
"4dpa_vs_1dpa","ENSDARG00000061836"
"4dpa_vs_1dpa","ENSDARG00000061885"
"4dpa_vs_1dpa","ENSDARG00000061904"
